id,filename,slug,dup_size,title,desc,ctrl_line,winlose_line,lines,mechanic_tag,theme_tag,mech_guess,mech_confidence,mech_source,max_time,needed,nerf_count,finish_delay_ms,distinct_se,se_list,bgm_list,uses_melody,uses_tone,uses_feedback,fx_list,uses_sprite,uses_gradient,uses_best,uses_press_move,uses_touches,uses_input,how_to_play,text_literals,longest_literal,jp_in_literals,fake_hiscore,worldview,has_scanlines,has_snap,has_timebar,has_coin,has_attract,score_total,score_breakdown,validation_errors,top_hints
49,049-pendulum-catch.js,pendulum-catch,1,ペンデュラムキャッチ,振り子の先に吊るされた宝石を正確なタイミングで受け取る,タップで受け皿を「出す」（一瞬だけ表示）,1個キャッチ  失敗: 4回空振り or 25秒,159,,,timing_one_shot,high,override,25,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO EXTEND THE CATCHER,15,25,true,false,宝物庫の吊り下げ振り子。宝石が真下に来た瞬間に受け皿を出す。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
50,050-color-flood.js,color-flood,6,カラーフラッド,左上から色を塗り広げて盤面を制覇する洪水パズル,スワイプ上下左右で次の色を選択（3色循環）,10手以内に全マス同色  失敗: 10手超過,142,,,judge,high,override,,,3,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"SWIPE TO PICK COLOR, FLOOD ALL",17,30,true,false,インクの領土制圧。左上から色を流し込み盤面を一色に染める。,true,true,false,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
51,051-shadow-match.js,shadow-match,5,シャドウマッチ,影だけ見えるシルエットが何かを当てる瞬発力テスト,タップで「丸」「三角」「四角」を選択→スワイプ上で確定,1問正解  失敗: 3問不正解 or 20秒,152,,,judge,high,override,20,1,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"TAP A SHAPE, SWIPE UP TO LOCK",38,29,true,false,影絵劇場。暗幕に映るシルエットの正体を一瞬で見抜く。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
52,052-bounce-predict.js,bounce-predict,1,バウンス予測,壁で跳ね返るボールの軌跡を予測してゴールに当てる,タップで射出角度を決定（タップ位置でエイム）,1回ゴールに入れる  失敗: 4回外す or 20秒,149,,,trajectory,high,override,20,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO AIM AND FIRE,15,19,true,false,レーザー反射室。壁で跳ね返る弾を予測してターゲットコアに当てる。,true,true,true,true,true,64,20/10/15/9/5/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
53,053-memory-pairs.js,memory-pairs,1,メモリーペア,カードをめくってペアを見つける集中力と記憶のゲーム,タップでカードをめくる,全2ペアを制限時間内に揃える  失敗: 45秒,150,,,pair_match,high,override,45,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP CARDS TO FIND PAIRS,16,23,true,false,神経衰弱の対戦テーブル。裏向きカードから同じ絵柄のペアを見つける。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
54,054-gravity-flip.js,gravity-flip,12,グラビティフリップ,重力の向きを反転させてキャラクターを障害物の間を通す,タップで重力を上下反転,ゴールまで到達  失敗: 障害物に当たる or 20秒,151,,,camera_run,high,override,20,,1,1500,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO FLIP GRAVITY,15,19,true,false,洞窟トンネルを重力を反転させながら飛び抜ける探査ドローン。,true,true,true,true,true,64,20/10/10/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
55,055-triple-threat.js,triple-threat,1,トリプルスレット,3つの迫ってくる脅威を同時に管理する注意力分散ゲーム,タップで最も危険な脅威をリセット（3つのゾーンのどこかをタップ）,8秒生き残る  失敗: いずれかの脅威がMAXに達する,133,,,chase,high,override,8,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE RISING GAUGE,16,20,true,false,制御室の3系統管理。炎・洪水・電圧のゲージをMAX未満に保つ。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
56,056-rope-cut.js,rope-cut,4,ロープカット,正しい順序でロープを切って爆弾を解除する,番号順にロープをタップして切断,爆弾1個解除  失敗: 順序ミス or 25秒,155,,,spot,high,override,25,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,CUT ROPES IN NUMBER ORDER,14,25,true,false,時限爆弾の解体。導線を書かれた番号順に切って起爆を止める。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
57,057-pulse-beat.js,pulse-beat,1,パルスビート,画面の鼓動に合わせてタップするリズム同期の快感,画面の波紋が最大になった瞬間にタップ,1回ジャストタイミング  失敗: 5回外れる or 20秒,139,,,timing_one_shot,high,override,20,1,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP WHEN THE RING PEAKS,15,23,true,false,巨大な音響コアの鼓動。波紋が最大になる拍にタップして同期する。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
58,058-gem-rush.js,gem-rush,1,ジェムラッシュ,特定の色の宝石だけを素早くタップして集める採掘レース,タップで宝石を収集（ターゲット色のみ）、違う色は-1点,2個収集  失敗: -5点 or 15秒,145,,,spot,high,override,15,2,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP ONLY THE TARGET GEM,15,23,true,false,鉱脈のジェム採掘レース。指定色のジェムだけを素早く掘り集める。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
59,059-window-washer.js,window-washer,2,ウィンドウウォッシャー,汚れた窓をタップ/長押しで拭いてピカピカにする清掃ゲーム,タップ/長押しで汚れを拭く,30%以上クリーン  失敗: 25秒で制限,131,,,rub,high,override,25,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP / HOLD TO WIPE,15,18,true,false,高層ビルの窓拭き。ゴンドラから汚れ窓をスクイジーで磨く。,true,true,true,true,true,62,13/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
60,060-fruit-split.js,fruit-split,1,フルーツスプリット,宙に浮く果物を素早くスワイプで切り裂く爽快感,スワイプ/タップで果物を切る（爆弾は切らない）,2個の果物を切る  失敗: 爆弾を3回切る or 果物3個を逃す or 20秒,138,,,slice,high,override,20,2,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"SLICE FRUIT, AVOID BOMBS",12,24,true,false,空中に舞う果実を刃で斬るフルーツ道場。爆弾は斬るな。,true,true,true,true,true,67,13/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
61,061-steer-stream.js,steer-stream,1,ストリームステアー,激流を下る丸太に乗って岩を避けながら川を下る,左右スワイプで丸太の位置を移動,8秒生き残る  失敗: 岩に当たる,138,,,dodge,high,override,8,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,SWIPE L/R TO STEER THE LOG,15,26,true,false,激流下り。丸太に乗り岩をかわして川を下る。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
62,062-blackout-bingo.js,blackout-bingo,1,ブラックアウトビンゴ,呼ばれた番号を全て埋めて3×3ビンゴを完成させる,呼ばれた番号の場所をタップ,全9マス埋める(ブラックアウト)  失敗: 3回誤タップ or 40秒,146,,,spot,high,override,40,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE CALLED NUMBER,15,21,true,false,ビンゴ大会の会場。呼ばれた数字をカードから探して埋める。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
63,063-tug-of-war.js,tug-of-war,3,綱引き,素早くタップして綱を引き、中心を自陣に引き込む筋力勝負,連打でロープを引く,ロープを自陣まで引ける  失敗: 15秒で中心を引き込まれる,138,,,mash,high,override,15,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP RAPIDLY TO PULL,16,19,true,false,綱引きの決勝戦。連打で綱を自陣（左）へ引き込む。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
64,064-lens-focus.js,lens-focus,1,レンズフォーカス,素早くピントを合わせて被写体をくっきり捉える撮影ゲーム,スワイプ上下でフォーカス距離を調整、タップでシャッター,1枚ピントの合った写真を撮る  失敗: 5回ぼけたまま撮る or 20秒,150,,,gap_fit,high,override,20,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"SWIPE TO FOCUS, TAP TO SHOOT",19,28,true,false,一眼カメラのファインダー越し。被写体にピントを合わせシャッターを切る。,true,true,true,true,true,67,13/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
65,065-escape-maze.js,escape-maze,2,エスケープメイズ,シンプルな迷路を最短ルートで脱出する,スワイプで移動,ゴールに到達  失敗: 25秒,151,,,guide_path,high,override,25,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,SWIPE TO REACH THE EXIT,18,23,true,false,地下迷宮からの脱出。壁を避けてGOAL(出口)へ最短で辿り着く。,true,true,true,true,true,57,13/10/15/9/5/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
66,066-heat-seeker.js,heat-seeker,1,ヒートシーカー,熱源に向かって自動追尾するミサイルをスワイプで撃ち落とす,スワイプ方向にシールドを展開（上下左右から選ぶ）,1機撃墜  失敗: 3機が基地に到達 or 20秒,159,,,swipe_direction,high,override,20,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,SWIPE TO RAISE THE SHIELD,16,25,true,false,追尾ミサイルから拠点を守る防空基地。スワイプ方向にシールドを張る。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
67,067-bubble-pop.js,bubble-pop,8,バブルポップ,数字付きのシャボン玉を昇順にタップして連鎖的に弾かせる気持ちよさ,小さい番号から順にタップ,全バブルを正しい順序で割る  失敗: 順序ミス3回 or 20秒,157,,,aim_shoot,high,override,20,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP BUBBLES IN ORDER,12,20,true,false,水中に漂う番号シャボン玉。1から順にタップして弾く。,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
68,068-timing-gate.js,timing-gate,1,タイミングゲート,左右に往復するゲートが全開になった瞬間にボールを通す,タップでボールをリリース,1回ゲートを通過  失敗: 4回ゲートに当たる or 20秒,143,,,timing_one_shot,high,override,20,1,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO RELEASE WHEN OPEN,16,24,true,false,セキュリティゲート。開いた瞬間にボールを打ち上げて通す。,true,true,true,true,true,69,20/10/15/9/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
